,ene_y1,ene_y3
2258,23947.92720012085,23607.391449100483
2259,22845.509166698605,22347.26678831155
2260,23053.730550609136,22353.25976240338
2261,24188.7482227031,22544.296667598872
2262,21630.382041998586,23323.48240380174
2263,24583.64988779423,22463.849171899772
2264,33691.4145601012,16159.476652701995
2265,22253.19408010009,21771.304170232248
2266,23925.90230549278,22542.00536310095
2267,24862.25236035732,22735.66033215115
2268,20948.666010735036,22235.287499511363
2269,20840.789066204197,21497.12500272355
2270,22344.543118785587,21068.835798072498
2271,23909.51317069634,21979.562187739815
2272,21287.715827101285,22860.676750136878
2273,24354.399391799045,27095.27725214584
2274,22252.836994164125,19948.621019071976
2275,23739.911887918253,22672.870146590398
2276,24019.7377071108,22310.60055210137
2277,23667.203940498322,22311.980151678414
2278,24722.600494694423,20714.24597759824
2279,22698.016260740475,22382.25613540604
2280,23021.42001808516,23831.088530636684
2281,24127.408880303483,21084.064744438903
2282,24247.338724447738,21860.52007566491
2283,23582.346897403073,22586.390224718747
2284,22771.29142573078,23253.059434701205
2285,23044.35807033837,22245.057053103505
2286,34760.42122990138,22574.09343703146
2287,23990.776570797865,21839.001631598847
2288,25666.443904601885,22428.444163698583
2289,21932.307972701874,19940.439529953415
2290,23980.529641038356,23155.718516256948
2291,22119.096959697286,21297.93615888561
2292,24399.45819570053,22267.965390350244
2293,23838.34649610256,20836.90760156516
2294,23655.95319145091,17880.547950752185
2295,23891.998394260772,21226.25441640245
2296,23080.870743097537,19599.893766853125
2297,21843.432971794813,20634.506793698903
2298,23169.825724200065,22562.320537189727
2299,24562.269227398272,23474.577815173372
2300,24095.462524629267,20062.372379996872
2301,23599.719547095967,24229.677199920803
2302,23857.493137375142,22586.565598064048
2303,23486.07295680497,20831.671831048985
2304,23821.038510560375,22699.85784723569
2305,25180.542159401663,23596.343946301255
2306,23990.52176979939,22691.4853646907
2307,24814.8080972004,22295.790846132633
2308,23924.758596493975,21843.08085331253
2309,23435.057554999483,22679.1485702114
2310,20801.364159209897,21410.207540196658
2311,22792.49207330276,22042.917111989016
2312,23236.54647849709,23999.84679100029
2313,24154.42459779716,24910.63433699971
2314,26796.643212910873,23521.046300073773
2315,25270.217346798647,20926.288268484226
2316,23104.500338037975,22322.689597595567
2317,25252.378742602054,22946.45770209905
2318,21490.50214851551,18562.471068255305
2319,23705.83894969805,21879.810757339186
2320,22607.826563740895,22894.78679104709
2321,22460.903492888294,24225.40350234409
2322,21578.15434469945,20971.621562101518
2323,23508.019851381316,21473.871358098604
2324,23463.558024224687,20721.513811344557
2325,25142.67895512752,24233.51832729454
2326,24408.929447097893,24008.048090888362
2327,21282.02325060212,24054.697465499372
2328,25814.18527946809,20795.406769209272
2329,21112.414923969834,22356.655635603533
2330,23151.099437299465,22350.12339713254
2331,23617.39076407798,22251.96188954674
2332,25363.13710529885,23245.080881337206
2333,22634.09134059145,23066.571364822375
2334,24890.5229611014,23654.356058047477
2335,21496.873538009637,23516.370378357948
2336,23911.884612898375,23945.7372205966
2337,23505.8481191084,23884.7159172977
2338,22828.905136322664,20053.83756640245
2339,23743.956250781077,23377.002359699534
2340,25038.80002090283,21982.88819237461
2341,22605.06747783462,22146.863217892183
2342,22750.160962739967,21583.59464574911
2343,25033.477905000007,22482.5142758793
2344,22956.942585265977,21509.167193813442
2345,22257.049007612863,23621.32715269242
2346,23951.64490832935,20155.563423380554
2347,24095.505928016475,23151.76762979822
2348,22616.797550398314,20034.87903082102
2349,26065.76675913254,24567.85049450165
2350,25042.3467456989,21497.894970917914
2351,24950.420406700658,23290.387688368985
2352,23351.528732922074,24244.918946846043
2353,23429.243143569965,23849.690205698826
2354,22217.4625668684,21126.26762820064
2355,23426.85548230311,25276.901797118408
2356,23867.783788094635,23933.561473198002
2357,21751.024222901193,24564.55482949969
2358,22249.908877828315,22597.600769052267
2359,23576.846551395527,23604.34336656034
2360,22462.810444550607,22771.630352519307
2361,25104.10748767053,21803.375438196283
2362,23122.895236197222,24341.391503498475
2363,23226.093427991967,23678.914473511555
2364,23324.705170597823,23344.749138028725
2365,23166.37208088144,21725.530334699215
2366,25722.47299699965,20355.826635361118
2367,29919.02811230048,23885.297877077188
2368,21749.18593479972,22487.12765841098
2369,20581.052490100526,22664.965524432777
2370,22357.866547802965,21371.61744521471
2371,23779.14569099675,20315.90334471387
2372,24837.490174231578,24026.270267153785
2373,24902.21320283837,24934.16914201015
2374,22715.158141571606,23285.08571919683
2375,22975.396276402793,20919.844549502664
2376,24528.862015299037,21302.28257467317
2377,22385.56860136361,21922.140313486943
2378,23671.013646501895,23135.58030760703
2379,23801.847525614525,20650.394999532426
2380,24086.19537366664,23186.169591710313
2381,25224.63109220067,21310.962843897083
2382,22291.29713140132,31077.08750486176
2383,23314.509287517063,20946.898952253046
2384,23384.53570340043,19197.236902144417
2385,0.0,0.0
2386,0.0,0.0
2387,0.0,0.0
2388,0.0,0.0
2389,0.0,0.0
2390,0.0,0.0
2391,0.0,0.0
2392,0.0,0.0
2393,0.0,0.0
2394,0.0,0.0
2395,0.0,0.0
2396,0.0,0.0
2397,0.0,0.0
2398,0.0,0.0
2399,0.0,0.0
